suite,benchmark,language,prover,type_encoding,verification_result,elapsed_ms,exit_code
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Refinement.dfy,smtlib,vampire,monomorphic,VERIFIED,2026,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Refinement.dfy,smtlib,vampire,predicates,VERIFIED,1806,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Refinement.dfy,smtlib,vampire,arguments,VERIFIED,1736,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Refinement.dfy,smtlib,z3,monomorphic,VERIFIED,1798,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Refinement.dfy,smtlib,z3,predicates,VERIFIED,1601,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_advanced examples_Refinement.dfy,smtlib,z3,arguments,VERIFIED,1565,0
ground_truth,Clover_count_lessthan.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15342,4
ground_truth,Clover_count_lessthan.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15480,4
ground_truth,Clover_count_lessthan.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15410,4
ground_truth,Clover_count_lessthan.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15446,4
ground_truth,Clover_count_lessthan.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15394,4
ground_truth,Clover_count_lessthan.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15323,4
ground_truth,Clover_count_lessthan.dfy,smtlib,vampire,arguments,VERIFIED,3325,0
ground_truth,Clover_count_lessthan.dfy,smtlib,z3,monomorphic,VERIFIED,1927,0
ground_truth,Clover_count_lessthan.dfy,smtlib,z3,predicates,VERIFIED,2445,0
ground_truth,Clover_count_lessthan.dfy,smtlib,z3,arguments,VERIFIED,2075,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,tptp,vampire,polymorphic,VERIFIED,1374,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,tptp,vampire,monomorphic,VERIFIED,1451,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,tptp,vampire,predicates,VERIFIED,1427,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,tptp,vampire,arguments,VERIFIED,1884,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,smtlib,vampire,monomorphic,VERIFIED,1640,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,smtlib,vampire,predicates,VERIFIED,1627,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,smtlib,vampire,arguments,VERIFIED,1453,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,smtlib,z3,monomorphic,VERIFIED,1657,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,smtlib,z3,predicates,VERIFIED,1439,0
ground_truth,Dafny_Verify_tmp_tmphq7j0row_dataset_C_convert_examples_01.dfy,smtlib,z3,arguments,VERIFIED,1563,0
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15761,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15586,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15483,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15496,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15503,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15423,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15385,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,smtlib,z3,monomorphic,VERIFIED,1621,0
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,smtlib,z3,predicates,VERIFIED,1567,0
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session6Exercises_ExerciseCountMin.dfy,smtlib,z3,arguments,VERIFIED,1543,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,tptp,vampire,polymorphic,VERIFIED,1474,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,tptp,vampire,monomorphic,VERIFIED,1597,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,tptp,vampire,predicates,VERIFIED,1514,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,tptp,vampire,arguments,VERIFIED,1519,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,smtlib,vampire,monomorphic,VERIFIED,1523,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,smtlib,vampire,predicates,VERIFIED,1453,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,smtlib,vampire,arguments,VERIFIED,1460,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,smtlib,z3,monomorphic,VERIFIED,1501,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,smtlib,z3,predicates,VERIFIED,1434,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_from dafny main repo_dafny3_CalcExample.dfy,smtlib,z3,arguments,VERIFIED,1456,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15593,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15688,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15707,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,16865,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15673,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15788,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15539,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,smtlib,z3,monomorphic,VERIFIED,2283,0
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,smtlib,z3,predicates,NOT_VERIFIED,1829,4
ground_truth,Program-Verification-Dataset_tmp_tmpgbdrlnu__Dafny_verified algorithms_lol_sort.dfy,smtlib,z3,arguments,VERIFIED,2142,0
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,29724,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,29785,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,43786,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,29738,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,29775,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,29780,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,29583,4
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,smtlib,z3,monomorphic,VERIFIED,1782,0
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,smtlib,z3,predicates,VERIFIED,1805,0
ground_truth,Dafny-Exercises_tmp_tmpjm75muf__Session4Exercises_ExerciseAllEqual.dfy,smtlib,z3,arguments,VERIFIED,1755,0
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15528,4
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15437,4
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15337,4
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15312,4
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15355,4
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15281,4
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15312,4
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,smtlib,z3,monomorphic,VERIFIED,1490,0
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,smtlib,z3,predicates,VERIFIED,1428,0
ground_truth,Dafny_Learning_Experience_tmp_tmpuxvcet_u_week1_7_week5_ComputePower.dfy,smtlib,z3,arguments,VERIFIED,1424,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15349,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15464,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15443,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15405,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15406,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15330,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15279,4
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,smtlib,z3,monomorphic,VERIFIED,1481,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,smtlib,z3,predicates,VERIFIED,1471,0
ground_truth,Metodos_Formais_tmp_tmpbez22nnn_Aula_4_ex3.dfy,smtlib,z3,arguments,VERIFIED,1432,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,tptp,vampire,polymorphic,VERIFIED,3185,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,tptp,vampire,monomorphic,VERIFIED,3338,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15381,4
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,tptp,vampire,arguments,VERIFIED,3393,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,smtlib,vampire,monomorphic,VERIFIED,2913,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15265,4
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,smtlib,vampire,arguments,VERIFIED,3562,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,smtlib,z3,monomorphic,VERIFIED,1497,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,smtlib,z3,predicates,VERIFIED,1432,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_06_Hoangkim_ex_06_hoangkim.dfy,smtlib,z3,arguments,VERIFIED,1450,0
ground_truth,Clover_triple2.dfy,tptp,vampire,polymorphic,VERIFIED,1634,0
ground_truth,Clover_triple2.dfy,tptp,vampire,monomorphic,VERIFIED,2132,0
ground_truth,Clover_triple2.dfy,tptp,vampire,predicates,VERIFIED,1463,0
ground_truth,Clover_triple2.dfy,tptp,vampire,arguments,VERIFIED,1478,0
ground_truth,Clover_triple2.dfy,smtlib,vampire,monomorphic,VERIFIED,1372,0
ground_truth,Clover_triple2.dfy,smtlib,vampire,predicates,VERIFIED,1609,0
ground_truth,Clover_triple2.dfy,smtlib,vampire,arguments,VERIFIED,1580,0
ground_truth,Clover_triple2.dfy,smtlib,z3,monomorphic,VERIFIED,1338,0
ground_truth,Clover_triple2.dfy,smtlib,z3,predicates,VERIFIED,1274,0
ground_truth,Clover_triple2.dfy,smtlib,z3,arguments,VERIFIED,1280,0
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15332,4
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15503,4
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15448,4
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15341,4
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,smtlib,vampire,monomorphic,VERIFIED,3917,0
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15355,4
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15306,4
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,smtlib,z3,monomorphic,VERIFIED,1501,0
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,smtlib,z3,predicates,VERIFIED,1476,0
ground_truth,metodosFormais_tmp_tmp4q2kmya4_T1-MetodosFormais_examples_somatoriov2.dfy,smtlib,z3,arguments,VERIFIED,1453,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15623,4
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15687,4
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15691,4
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15677,4
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,smtlib,vampire,monomorphic,VERIFIED,3959,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15601,4
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15574,4
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,smtlib,z3,monomorphic,VERIFIED,1688,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,smtlib,z3,predicates,VERIFIED,1661,0
ground_truth,Programmverifikation-und-synthese_tmp_tmppurk6ime_PVS_Assignment_ex_07_Hoangkim_ex07_Hoangkim.dfy,smtlib,z3,arguments,VERIFIED,1622,0
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,30768,4
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,31831,4
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,44625,4
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,35708,4
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,31534,4
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,43604,4
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,31424,4
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,smtlib,z3,monomorphic,VERIFIED,2331,0
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,smtlib,z3,predicates,VERIFIED,2533,0
ground_truth,circular-queue-implemetation_tmp_tmpnulfdc9l_Queue.dfy,smtlib,z3,arguments,VERIFIED,2526,0
ground_truth,dafny-synthesis_task_id_435.dfy,tptp,vampire,polymorphic,VERIFIED,1318,0
ground_truth,dafny-synthesis_task_id_435.dfy,tptp,vampire,monomorphic,VERIFIED,1402,0
ground_truth,dafny-synthesis_task_id_435.dfy,tptp,vampire,predicates,VERIFIED,1357,0
ground_truth,dafny-synthesis_task_id_435.dfy,tptp,vampire,arguments,VERIFIED,1349,0
ground_truth,dafny-synthesis_task_id_435.dfy,smtlib,vampire,monomorphic,VERIFIED,1320,0
ground_truth,dafny-synthesis_task_id_435.dfy,smtlib,vampire,predicates,VERIFIED,1279,0
ground_truth,dafny-synthesis_task_id_435.dfy,smtlib,vampire,arguments,VERIFIED,1260,0
ground_truth,dafny-synthesis_task_id_435.dfy,smtlib,z3,monomorphic,VERIFIED,1348,0
ground_truth,dafny-synthesis_task_id_435.dfy,smtlib,z3,predicates,VERIFIED,1279,0
ground_truth,dafny-synthesis_task_id_435.dfy,smtlib,z3,arguments,VERIFIED,1264,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,17091,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,16909,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,43539,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,16252,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,17017,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,43404,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,16768,4
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,smtlib,z3,monomorphic,VERIFIED,1872,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,smtlib,z3,predicates,VERIFIED,1813,0
ground_truth,dafny-programs_tmp_tmpcwodh6qh_src_ticketsystem.dfy,smtlib,z3,arguments,VERIFIED,1785,0
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,16779,4
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,17001,4
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,29765,4
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,29680,4
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,16535,4
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,29481,4
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,17643,4
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,smtlib,z3,monomorphic,VERIFIED,2301,0
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,smtlib,z3,predicates,VERIFIED,2245,0
ground_truth,dafny_tmp_tmp59p638nn_examples_GenericSelectionSort.dfy,smtlib,z3,arguments,VERIFIED,3365,0
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,16226,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15656,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15596,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15711,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15397,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15442,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15413,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,smtlib,z3,monomorphic,NOT_VERIFIED,1610,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,smtlib,z3,predicates,NOT_VERIFIED,1536,4
ground_truth,DafnyProjects_tmp_tmp2acw_s4s_Power.dfy,smtlib,z3,arguments,NOT_VERIFIED,1645,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort.dfy,tptp,vampire,polymorphic,VERIFICATION_TIMED_OUT,15530,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort.dfy,tptp,vampire,monomorphic,VERIFICATION_TIMED_OUT,15618,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort.dfy,tptp,vampire,predicates,VERIFICATION_TIMED_OUT,15581,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort.dfy,tptp,vampire,arguments,VERIFICATION_TIMED_OUT,15480,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort.dfy,smtlib,vampire,monomorphic,VERIFICATION_TIMED_OUT,15526,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort.dfy,smtlib,vampire,predicates,VERIFICATION_TIMED_OUT,15467,4
ground_truth,MFES_2021_tmp_tmpuljn8zd9_PracticalClasses_TP3_2_Insertion_Sort.dfy,smtlib,vampire,arguments,VERIFICATION_TIMED_OUT,15668,4
